Real,Predicho
0.705,1.431982484281719
3.865,3.0435324653531417
0.869,1.5822642424181235
1.42,1.9755386319720876
1.273,1.5674605810969076
2.5,1.8187730512370495
1.55,0.6715759465036724
5.00001,4.236060584108349
2.361,2.8126787806440268
1.125,0.9997719361894959
0.488,0.7208328725846012
1.941,2.3635857931928275
3.861,2.8279877371463504
0.864,1.2525433387118698
1.862,1.8757653754324306
2.583,3.3479339525809944
3.337,3.3477410894568362
1.492,1.563490885347008
5.00001,3.181925640923639
1.259,1.239711832163151
1.487,1.8810127572239053
2.004,2.057832842991929
1.852,2.4367288421771476
2.241,2.5575642066353264
2.104,2.185034567855974
1.908,1.6942870649793274
1.379,1.757270878000328
2.324,2.551095114908971
1.095,1.9424843320049492
0.6,1.0610224799646708
1.842,2.4802524626694264
1.167,1.1246612663409308
0.621,1.0391554333874027
0.53,1.0817146866992833
3.668,3.1066276529707926
5.00001,4.860056879027615
0.802,1.1633295567236592
1.154,1.8790432076006103
1.0,1.2992182913028927
3.133,2.0950818264831135
1.104,2.1910444955391792
3.226,2.068365256269286
1.996,2.0379031980999787
0.648,1.0931759502520062
1.541,1.7557970092090065
1.063,1.2276846786177924
1.944,2.013772688728851
1.568,1.706908187061316
1.875,1.2746407158686575
1.377,1.4926074610080833
1.853,2.4672711993911793
2.109,1.5581334839085046
1.643,2.1215864855511577
0.906,1.7895804882691164
0.604,1.0255743492257088
1.13,2.0611644800536717
1.703,2.058020644740802
5.00001,4.008041718799163
0.835,1.4290132613365096
2.456,2.231862597693719
3.236,2.683137078957169
0.673,0.6271402471360887
2.547,1.8110958640541917
1.471,1.5807518797776199
2.816,3.0830341568988686
2.672,2.632134299360622
3.048,3.0546086584277266
2.021,1.8803261522727401
1.0,0.9400743374852079
1.875,1.7868691598770918
1.798,1.9286073429418877
1.404,1.9895277213351628
0.984,1.3126240649865928
3.625,2.926328595724806
1.565,2.1557565269660364
5.00001,4.396245456900656
2.868,2.043245467814313
1.217,1.1333552463600944
3.832,3.2710136052795127
0.704,0.7657784845188871
1.906,2.503761529035428
0.603,0.8317162360082329
2.231,2.0012876184663195
2.662,2.66975342673474
3.5,1.8730708853880502
2.39,2.3213353065168656
2.434,2.746394474260933
0.792,0.8371654392564514
1.618,2.7049846067701178
3.333,1.576150451500454
1.806,2.3821438611616665
2.678,2.9057175633753913
1.544,1.8340493555420827
1.897,1.1750410362701793
2.043,2.0259235001475804
3.56,3.531886994135242
2.307,2.2672328373277213
1.469,1.556539677985353
1.311,1.683720493402116
1.459,1.8204766347116688
1.713,2.3642931785259007
1.379,1.86416021804482
2.406,2.8160311810308443
1.375,0.6582354455134087
1.463,2.0652031658966887
2.333,2.2609186013097102
0.769,1.1920461818696033
2.675,2.3937637460134695
0.858,0.2940736091843035
1.781,1.8431767227609188
3.446,3.492178227545944
2.0,2.5477504443008177
1.628,2.3508618032984963
2.161,1.8073958387449716
1.835,2.017223832690961
2.857,3.0344473478572347
1.292,2.0493526563098903
1.031,1.1245683861941527
1.692,2.5862326829242583
5.00001,2.1552627647935143
1.306,2.1057664388515462
2.01,2.1642422667733254
1.175,1.8903453851631395
1.235,1.967710601565141
4.851,2.997149947424347
0.738,1.370158377702548
0.68,0.9965319795231538
1.92,1.9406538018429638
2.086,1.7628597909589603
5.00001,2.4395899135787174
2.33,2.747661652342945
2.578,2.7883700407158583
0.557,0.7687806126095458
5.00001,4.215788146053793
1.41,1.6094318663351115
1.883,2.714933145721404
1.578,1.5503271750079186
0.953,1.4892130050610164
3.97,3.8522403813129964
1.141,1.3826686980993002
1.563,1.7055317529320884
5.00001,2.945575820273138
2.053,2.407137192277832
1.838,1.7910123127952866
3.141,2.4629890025909593
5.00001,4.269808503802512
5.00001,3.708462510736203
0.807,1.275599095640347
1.058,1.3390787653160452
2.181,1.8443383974006546
1.753,2.403854538400595
0.784,1.0659509021761122
0.675,1.027022340330658
1.854,2.3225859580241486
3.0,1.6955934961421244
5.00001,5.865489259542719
1.626,2.2554040720187105
0.805,1.2920296423483757
2.594,1.9786918144156824
5.00001,3.320517266999155
2.864,2.7598218165995037
0.447,0.4522281940198525
4.727,3.5076963045049014
1.146,0.8891637269660071
0.979,0.9779640067363622
3.217,2.9265366582228167
1.054,3.1050573719899415
3.218,2.998156866309149
2.715,2.3924998560520385
1.731,2.2430104391648094
1.781,2.316904106424533
2.9,2.1292535640994545
1.333,1.5580176235843783
3.389,2.6713133688832995
0.791,1.00913205128292
0.988,1.3204099907128444
1.81,2.539362294925882
1.379,0.9333789144569882
2.5,1.6150450722857947
2.065,1.8582714878437507
5.00001,2.976501375372524
2.821,2.2144396467701934
0.878,1.3293667003095762
2.777,3.2749561066752912
2.304,2.0263325279342985
1.643,2.152930303712738
3.152,3.4794152826825404
3.0,2.504081051520481
1.987,1.8558311791374664
5.00001,2.808306252679702
1.4,0.6519855548471485
5.00001,3.0492365401033004
2.099,2.0903151852578135
2.75,1.7626711741920456
2.436,2.5963702592594142
0.815,0.019999182961586648
0.513,0.9777371709192533
0.869,1.156102390996038
1.417,2.036489722346402
2.046,2.1842485663694378
2.793,2.75514820609839
3.804,2.1211027937447042
2.559,2.13046496668116
1.358,0.8418299579159307
1.196,0.5217773456768482
2.379,2.7212828670849065
2.196,1.5853917378916011
0.899,1.5241436093348009
1.77,1.837091671281998
2.034,1.254026960434333
2.053,2.077773017064245
0.466,0.880416275202037
1.156,1.0421843605821377
1.515,1.9981677013111345
3.4,1.607632975552934
0.631,0.8019380469075341
1.821,1.5469805721957712
2.362,2.304733373091048
2.292,3.1302192537916724
2.801,2.6650072239030074
1.906,2.50900873260547
1.396,1.513154216026769
3.976,2.6392103583287243
2.707,2.676207050986368
0.878,1.2584802484802895
3.434,3.1896567635629203
1.04,1.2091413113999379
1.74,2.2233140882045497
1.227,1.4306661830339626
2.25,3.0444806891879512
4.864,3.0085335200887613
1.455,1.4166524123039617
3.449,3.478184330678897
1.375,-0.9735539990818007
1.485,0.9744537419009334
1.402,2.3998816713015994
1.249,1.7219726281622902
1.25,1.8427584241659642
1.13,1.1737360115963709
2.181,1.908624041336596
3.36,2.487023976154091
2.252,2.2760501611261774
2.408,3.396568483784219
1.603,1.871258619843458
1.631,2.301051147053099
1.046,1.5292865049787394
0.94,1.1957350080113422
2.301,2.714306575524475
1.112,1.446207969659814
1.006,1.1276146845219504
2.937,2.4428502212150867
0.877,1.565101915932183
1.996,2.1637414724140407
0.938,0.9769205972739776
1.16,1.5670983166776933
1.992,2.2497468146606368
1.646,2.3705986460830446
2.306,1.903076367713364
0.968,1.7119515708643105
0.926,1.6636270672016387
1.266,1.692019955129294
4.984,3.1283286079167363
2.836,2.3749651946466175
1.208,1.6502579677678257
2.583,1.8945918545832108
2.325,1.8566367450390315
0.941,1.198513156255408
2.132,2.095300135384382
1.352,1.5270066594627847
1.484,2.0264138215302134
1.139,1.5615928223556965
5.00001,3.0413573909627805
1.663,1.0775039025560011
2.763,2.5555718416015365
2.479,2.526340529726204
2.314,2.7981989553371522
2.679,1.9957771835991331
2.598,2.783510329436181
2.618,3.085883133822164
0.763,1.3191598260936104
0.764,1.3058951521763837
2.207,1.9515979781683188
3.962,2.841053637685843
1.935,2.521334710146704
5.00001,3.422573998171161
0.813,1.442572026452176
1.525,1.9794299751770668
2.984,2.3508518305854222
1.175,1.6338761977174678
1.178,1.921426540891872
1.486,1.8447633555046699
1.466,1.4477869577009526
1.139,1.9722729204428482
1.659,2.0437395693643734
1.895,2.2826031336581787
0.595,0.7142219517236952
0.62,1.46156423464423
0.647,1.5932155626665103
5.00001,4.6455526915766345
5.00001,6.797410868412097
0.921,1.4830728415728123
3.185,2.929887174633183
2.448,2.8931187274450556
2.49,2.2660143982070595
2.942,3.509339699144901
1.932,2.1822482544106783
4.259,3.2344448696497254
1.31,2.224589821526877
2.043,1.7646266105609603
0.929,1.0806473595764892
2.754,2.1816488183827474
2.817,2.743540335120027
1.476,2.077855050620601
3.314,3.321085781035297
2.458,2.10624077256089
1.578,2.291959066769214
0.615,0.6225162217565177
5.00001,3.4031418826773976
2.944,2.1568662427208616
1.294,2.13763778020384
0.833,1.504203166501069
1.927,2.1382250003584353
0.49,1.171668370949656
0.761,0.6586253718771489
1.267,1.3718577936176226
0.768,1.0001327204367976
3.734,3.073824513139192
2.188,1.5399003259569382
1.281,1.6462113683067672
1.713,2.0650732362667017
2.938,2.443227245448314
2.674,2.981301708714062
1.51,2.0913116446822997
2.157,2.6792946573568797
1.764,1.690343970111411
2.861,2.4321288956259783
2.193,2.8601922161127984
3.815,3.2054612758257934
1.168,1.5797883419033782
0.75,3.5535954416871225
1.419,0.5041340340602174
0.632,0.3246523072739116
2.953,2.0659953106461693
5.00001,2.435648214059995
0.98,1.8891561009796183
1.982,2.057286671083087
1.172,1.3660221294818586
1.421,1.7891306231050703
2.408,2.737596742050878
1.547,1.8296179068256198
1.528,2.0513312069742042
5.00001,4.846918051955986
0.743,0.9624517903603949
3.081,2.9260765522236003
0.708,1.1417686080699765
0.886,1.093119715059707
1.947,2.145067830296663
1.845,1.6465713720259654
1.207,1.6658041986373995
1.411,2.374603800506815
2.855,3.2775117609599835
3.356,3.3268665554113714
1.526,2.202153557083656
2.466,2.4387411269288086
2.0,2.256750623952495
2.379,2.9203301164222335
2.165,2.0469864284771226
3.997,4.294363824445631
2.941,3.1121301928645817
1.362,0.7025918714029169
3.312,3.0289071256139986
1.632,1.984205817742279
2.799,2.3989552149140927
2.271,2.5741651697372414
1.008,1.1352271170969543
2.75,0.16100831601401877
2.12,2.133291410130735
0.882,1.0868418154052952
1.398,0.8689249483194534
1.099,1.5070871244571953
1.381,1.3735569761966135
0.504,0.7213341107770428
0.941,1.281818086521216
2.249,2.512960167868517
0.83,1.3991804391256404
3.553,3.21454046287679
0.85,0.5508789571653654
5.00001,2.6634679732654543
0.875,0.12533314024368325
1.149,1.8114360136190077
0.476,-0.09741085685782425
1.198,1.4431292805608387
0.992,1.601330223267082
1.083,1.3316049707331563
1.061,1.3169820228855507
3.313,2.0824353310820545
5.00001,5.779819495732276
1.02,-0.06599316653169218
1.867,2.0181104166767176
0.766,1.1383367978202512
1.851,2.1778154059235018
1.457,1.1099007753363315
1.724,2.81504798629016
1.067,1.049577854456496
0.722,1.511867100368756
3.362,2.7244786941792722
1.115,1.3513236959555899
1.823,1.9210361604841744
3.473,3.829822121306518
4.07,2.098911230970321
1.375,1.1808499904064178
1.988,1.8140343159456802
3.993,3.5598070515288076
1.938,2.3746320375728116
2.282,2.3018787989292866
1.74,2.4565785686440096
0.98,1.658880708327522
1.823,1.8222948513204966
0.871,1.3188152046481518
1.375,0.11344757084335555
0.941,1.7345246983600422
3.179,2.664921880197526
1.453,1.5802008195249557
4.815,4.2872112200062205
4.097,2.433555090872867
5.00001,2.6606855923595916
2.625,2.2275034576889445
1.832,2.342511914456572
2.711,2.4419185044771474
2.3,2.851010061164646
5.00001,5.283222334375925
1.458,2.011192712500487
3.825,2.139298404105459
1.272,1.7239343295821805
3.671,1.5724607157341381
1.116,2.0314595951326004
1.833,2.323881119093762
1.375,2.182625302284621
0.938,0.768040914750207
0.869,1.3074557818577233
3.458,3.1064405879045482
1.469,1.6587315101651732
1.994,2.6852876898074514
1.125,1.7976370663486965
1.056,1.9950317952409633
1.559,2.0230303165519277
1.185,1.485026610285042
2.469,1.778421070520501
2.403,2.539022531783487
1.653,1.119571402252481
1.475,2.304357303961873
2.804,2.9574175355642534
5.00001,2.854656948643122
1.27,1.5284502146573808
0.897,1.6947427081256663
4.676,3.758145790534374
3.556,2.851869456621267
1.118,1.8995481662385554
1.792,1.9659435056874064
2.448,2.116668699678364
1.048,1.163650132186129
1.299,1.8688614993780337
0.889,0.5304159824450725
1.938,2.4474477573580056
1.921,1.8169451365655296
1.31,1.9356577364049727
1.531,1.696514245498761
1.007,1.2321605844278256
0.556,0.6930102948946746
2.229,1.7559119662805647
2.339,2.1281951994145967
1.69,1.7447859807361992
1.194,2.133344147405548
2.788,2.8329721658036977
3.3,3.381602579567524
2.725,2.5473249846208006
0.903,2.0290209233410037
1.467,2.4583522496460466
3.346,3.320050911903357
0.75,1.9450529894561377
1.277,1.5532121137581378
1.118,0.889089395476721
0.916,1.0722698450278862
2.74,2.4081549180836705
3.411,1.8796523270623173
1.106,1.3547831446581458
1.056,1.720805779299204
1.657,1.9993032423925854
3.586,2.836242369349939
2.44,2.0430675747215172
2.1,1.4501302072695088
1.668,1.9668566690038722
1.692,1.9842100305788328
1.563,1.781254077635968
1.676,2.675237370130695
1.625,1.9945890879969985
5.00001,3.474402863646512
3.218,2.8186528368239427
1.243,1.3860576881396909
1.208,1.756054957384296
3.404,3.0674806986582235
3.79,2.8973773488862617
1.48,2.3119192412759233
1.033,1.7123199540670582
0.669,0.9636349998120377
2.418,2.399026642823215
0.629,1.2879432591614028
0.729,1.2277729001630393
1.703,1.5150360403249392
3.107,2.7332372143457975
1.469,1.8467093833233326
0.426,0.670576303402542
2.375,2.4060816733181363
1.599,1.7470643164033386
1.865,1.9946440639446883
1.553,1.6598021633510083
2.116,2.133221885425467
2.688,2.5506384774631745
2.647,2.8717706783735655
4.586,2.4150188955762175
1.432,2.2663932003188574
3.194,2.0911347707604815
1.013,0.9533110570749621
1.319,2.333153103481998
1.489,2.326448990164847
2.173,2.7194388963566407
1.4,1.6056423123278818
0.946,0.9076381984028326
1.361,0.6643696178683682
2.521,2.6356483711361944
0.989,2.105436411015594
0.536,0.390945424394769
3.277,2.4898153006423636
3.037,2.990920720200867
1.367,1.9995877184276658
1.65,2.2005239265661958
2.167,2.23838304405903
1.894,1.8863845264430228
1.05,0.19880373655427874
2.252,2.2145356190082386
1.804,1.4349097215908553
1.375,1.019622648788208
1.909,2.017406920790227
2.469,2.1812121420412516
1.43,1.696369594821745
1.505,2.2329662441634084
2.742,2.604824342297028
0.799,0.882175192951336
1.635,1.8655057843853198
2.896,2.4059743054976694
0.875,1.4080809921378945
3.804,3.389971916440726
0.968,1.342805729629175
1.14,1.868461981880905
0.686,1.152968968339605
4.602,2.8696780691216324
1.969,1.555845124361464
0.75,1.0412549778461926
2.574,2.8335978987272847
2.346,2.251786526260098
1.182,1.5846366866243335
1.604,2.377985406451038
1.993,1.733418976923319
2.655,2.053578067346976
5.00001,3.6564818280640927
3.494,3.27428166677037
5.00001,2.440184196240698
1.622,1.9642980454617005
1.092,1.2473375593885045
1.75,1.7910950640856007
2.399,2.993162799851576
3.3,2.3854935468296214
5.00001,3.97779364430839
3.44,2.978058136813617
2.823,1.739186019359517
2.777,2.727005312311282
2.099,2.21394934149278
1.668,2.8055206911598045
3.018,3.3127472487097016
1.651,1.9973119872179224
4.058,3.4855878522168036
1.158,1.5152801619169605
1.932,1.7717873845770182
1.67,2.0650683698307715
3.091,2.7038280241633967
1.118,1.9728405927414954
1.06,1.4294916776630906
1.628,1.853333028156229
0.546,1.2120134097538884
0.931,1.5790159102577912
0.861,1.6228359895923332
5.00001,4.936548823483877
1.599,2.207130277969418
1.418,1.8696260947335912
1.543,1.8587474699846647
3.627,3.6919779953500806
1.105,0.4450891085821438
1.503,1.821877338432044
1.618,2.03045968725163
2.009,2.664249933344921
1.094,1.7698137362881703
3.033,2.5435224361778435
3.607,2.9547873344524245
1.599,1.6407988821948165
2.035,2.0696438497086644
0.637,0.5516041809566246
2.519,2.4514896331989307
2.667,2.8459065018983667
2.513,3.0396444400883706
4.468,3.6512665929901043
3.782,4.300428245211342
1.345,1.5530516842192295
2.425,2.1020043315660706
2.717,3.003028078777239
4.466,3.4247774313728367
1.472,2.0571402333265376
1.677,0.5509700577058778
1.714,1.7945504034684283
1.525,1.26871384267722
2.625,2.07765180494955
1.706,2.4658650861038494
0.99,1.4591152558434561
1.298,1.7402352964399708
5.00001,4.268235083346787
5.00001,4.045622398177255
3.0,3.4497527272196944
1.941,2.1770049711294455
1.489,1.8993104795117965
1.319,1.7111999735025876
1.262,0.6904079620349928
0.475,0.7830412013283539
1.996,2.504222232713407
2.171,2.3815244566408857
2.452,2.977448366198365
1.56,1.6683103224726137
1.104,1.640017075504197
4.333,2.561082167630612
5.00001,4.455097087207386
1.05,1.5480661860919656
0.932,1.588365791583319
1.125,0.7467266901147247
1.582,1.9804794420800877
5.0,2.5389706230015787
1.9,1.9514111890736388
1.417,1.848884929799959
3.75,1.8630749698102305
3.429,3.504524012786733
2.356,2.860203195685258
0.556,0.8761388658653599
2.351,2.3236441853997007
2.414,2.7528254698054364
0.931,1.0743169309097085
1.076,1.3684079548099766
1.044,0.8162439260264391
0.64,1.1981531198101354
2.755,2.5488490639347243
2.288,2.5749158420027167
1.823,2.1325895495980407
2.734,1.9339046167874565
1.781,2.2887758413963604
5.00001,6.782471953103527
1.75,1.7375969395376771
2.26,2.4700757031162666
3.385,3.145953049177187
1.6,1.4441839409998158
0.55,1.2655414863446706
5.00001,5.392295677875904
2.792,2.872887329387287
2.15,2.0171745505209717
0.849,1.2098281074166148
1.085,1.8790505054514082
1.206,1.4852268792000933
1.76,2.224917978143246
1.581,2.3370182862204594
0.956,1.6988576980703647
2.314,2.7145402201247943
0.898,1.4067657147162995
2.865,2.692853084521097
5.00001,3.0285495869257977
3.455,2.6520746841163207
2.094,2.1605367810483496
4.34,2.681955112136658
1.75,0.8939624008945166
2.885,3.380751566077275
1.943,1.5614633202542074
1.83,1.53351852139207
0.63,0.6198568789170467
2.023,2.5297073849263976
3.1,2.349301175032796
2.256,1.7703855727242053
1.546,1.2093486401734896
1.427,2.144913190308119
2.436,2.1474870991472303
0.798,0.8709699875154608
2.5,2.1795426233832824
1.609,1.8644933025388197
1.408,1.0943340843574998
1.36,1.8844201208932412
2.312,2.4098557205634403
2.616,2.5116202284818003
0.832,1.494811585125295
1.26,2.197348464053217
5.00001,5.740265475145182
3.26,2.8066713364198623
1.808,0.47081406872536125
1.281,1.1204115449328023
1.953,2.808784924520956
2.158,2.094864061675649
0.977,1.327409350755249
1.477,1.8671174573420892
1.542,1.9964780022119417
2.931,2.8110522675728404
1.151,1.4983503086096213
1.524,1.7418460292641729
4.889,2.4683905011380007
1.754,2.3246801942146136
1.12,0.9688469388986676
2.774,1.7935608016169162
0.703,1.212636872510886
1.647,2.1130920624399234
5.00001,2.6890757432029235
4.444,1.9919641394266163
1.406,1.525070001220567
3.202,3.2900011128630977
2.896,2.7811009138523985
0.996,1.8740587638750832
1.416,1.9914465978539906
0.928,-0.02356850875169858
1.911,2.345917778682459
3.5,1.8626826220600057
0.467,1.3441452487248946
3.585,2.962549673404782
2.699,2.5979774056497895
1.577,2.3938160473247043
0.618,-0.31912068289895545
3.769,3.0457638314588884
1.367,1.4249805069286294
0.929,1.1636547231048482
5.00001,4.696314289154877
0.875,1.133770792403309
1.714,2.000820872514515
1.621,1.4938326167231404
1.76,2.0701953702977485
3.818,4.117275014690138
0.225,1.645377377330263
0.619,0.6960666925033434
4.091,3.0108586775883417
1.997,2.0009510135920987
1.404,2.6547032383025697
2.5,2.1968193746312332
1.435,1.6669987975003098
1.443,1.8697107477636299
0.73,1.439747722649565
0.698,1.5348825348110269
2.871,2.718722784670793
1.25,1.3270028524504136
1.385,0.5034127318026844
2.085,3.358050582054254
1.035,1.5513078747931686
4.534,4.088831720849307
2.047,1.7379466363195593
5.00001,6.773710061855426
2.11,2.963079783068663
0.467,1.0904279444514313
0.944,0.7677483693485834
2.883,3.223861418890602
2.117,1.9672406991950822
1.612,2.2691768419664045
2.773,2.260946102947553
0.878,0.7387504510947331
5.0,3.6736639595398906
3.267,2.9407165191924935
0.863,1.4317145920723284
1.206,2.643943224887215
1.401,1.4227394760836178
0.878,1.3862067833285412
1.618,1.4501861070225508
2.25,1.7425781307151014
1.821,2.551788227093379
1.333,2.005488290014778
1.079,1.2026944311695895
2.089,1.9276750754185539
1.372,1.3501818139057709
1.899,1.9652294034712314
1.862,2.284209713709603
1.009,1.7766455318148222
3.235,3.520779593091408
0.75,1.1549793522853349
1.971,2.5983393948690567
0.822,0.46921277715371623
3.694,2.179805236319827
3.454,3.1619961082109453
2.656,3.0288703321369557
1.951,2.345661453916909
1.792,2.4592652549002727
0.972,1.733559253423061
5.00001,2.2402729373035073
1.382,1.3687273707938632
1.659,2.1174723917830582
1.381,1.633573383511608
2.048,2.4293443515749655
2.718,2.787276299757109
2.664,2.9356038532835544
4.771,4.22546717519671
5.00001,0.9557596554528744
0.75,0.2652449904600176
1.121,1.0709024890352241
1.225,1.3872327539927145
2.31,1.843062772905476
3.833,3.34527185839912
2.138,2.4180649427921885
1.783,2.2104286784897194
0.685,1.025613227787553
1.62,2.159735713325229
2.482,2.338880958526136
1.092,0.7806326897570934
1.238,1.3859066087076264
1.6,2.013016861671523
2.615,2.8207210937230713
0.813,0.271239177282494
1.538,2.2356353287445914
2.894,3.168660209288971
3.871,3.275650470730124
2.385,2.396527951482192
1.508,1.74973571271105
0.62,0.964005384296615
0.994,1.7399189453261767
1.625,1.2018124948381068
1.669,2.2240291999002175
2.271,2.862194480095326
0.575,1.2675981448261124
2.0,1.8872825141853675
4.127,3.0847137497783845
1.914,2.7061793615611927
3.942,3.8963791717218728
2.067,2.1562435477424597
0.608,0.9527920316662484
0.659,0.9863684418642298
2.767,1.9712432968501805
5.00001,2.6232204561737946
2.538,2.8812249752744217
2.188,2.2233058353518076
2.713,2.54785614331775
4.922,3.7119379508004227
1.316,1.95459325447107
1.395,2.201023770516842
1.595,1.954627743841062
3.008,2.825626317787506
4.441,4.095772257384704
0.841,0.8438471244879766
1.917,1.7651030968864516
1.707,2.036528298586509
1.316,0.12057393510885905
4.029,3.0661449857857894
1.756,2.004139556640347
0.802,0.5097775077780344
2.141,2.5518711913468337
1.903,1.7811396920170055
1.686,1.9372679314223487
1.452,2.170967728246721
2.884,2.448657169178091
5.00001,2.774716647080786
2.135,1.594968667158187
2.682,2.8290922324912424
1.654,2.0276484335355978
0.975,0.5682314424653385
1.326,0.8814091823698691
2.7,2.5578189581041526
1.113,1.502060209479402
2.522,2.609510640136875
5.00001,2.3385380965961446
1.65,2.2526675868025885
1.136,1.9515702870769907
0.57,1.620627985281514
0.75,1.2389414085350503
1.705,2.1282519553407733
0.907,0.9907906217010864
1.796,2.7131884422432164
4.601,4.497380054826472
0.725,0.5205240241944282
3.527,3.0719404533591974
1.083,0.5046580093439577
2.177,1.9539092426707465
3.632,2.7114174377607414
2.693,2.312763287966005
1.813,1.1370118428690383
3.375,2.631797481843929
1.721,2.2333409358123437
1.578,2.1104737847362562
0.953,1.439263292597413
1.125,1.1902303191575678
2.93,2.36162789438533
2.885,2.360673270921044
1.663,3.0438184000215935
2.211,2.496435392352577
1.631,1.8896651734384622
1.543,1.6867765539778965
1.375,1.1059513467387638
1.635,1.4371281405451486
1.727,1.7673439152547308
0.719,1.1102436778657885
3.068,2.610131244174892
2.44,2.734138357305845
2.393,2.3875560776450735
1.739,2.012077136866316
0.938,1.1724864736775382
3.46,2.3450542809485744
1.411,1.9160058784257403
2.304,1.79776767095198
1.536,1.2884525544665426
0.656,0.5294768541066273
1.009,0.9671242518981773
2.595,2.7797054763655202
1.465,1.7007835506345397
1.277,2.2260000458276403
2.414,2.245246831940755
1.228,1.8089167285238652
2.423,2.6720152592993585
2.796,2.8535915531347653
2.445,2.9235337646788073
0.859,1.161618730773232
2.518,1.6672824168850504
1.277,1.457572863191626
0.555,1.8809153042761677
0.576,1.1939588814577262
2.374,2.4652283280891054
4.276,3.6435455969485346
1.746,2.367212803077414
2.326,2.1692843116247658
3.261,2.0997523371696962
0.976,1.5895858846636992
2.681,2.3182532706994334
2.192,3.016011587314642
1.456,1.5717196271928566
0.957,1.6186503282887146
3.447,3.1014322101791425
3.814,2.543276227230791
1.909,2.3793516299882604
1.036,1.035712788935113
1.393,1.2629761983023533
1.092,1.3629453957293078
1.625,1.716115441092556
2.722,2.9087666204493
1.583,1.673711489379626
2.028,1.343561763710734
1.735,1.7658647393024571
1.827,1.7564559791084124
2.638,3.197543402161119
5.00001,3.536585671064986
5.00001,3.133431122348731
0.824,0.27206946182729785
1.563,1.68409247254636
1.577,1.139803191142639
1.08,1.4047658629199655
1.825,4.296674631061221
1.581,1.7260321405690529
3.462,2.7253569495216503
2.662,2.312738673880957
3.413,3.0450595926299258
1.193,1.328491266748736
0.774,1.07123976498364
1.232,1.8143813298409208
2.356,2.8463039586634062
2.379,2.631005205015828
2.451,2.447506215135092
1.635,1.3892172862126946
0.808,1.2180839134428842
2.75,1.841777744265186
2.575,2.522935547079178
0.753,1.1966144103548957
1.614,1.6425679302419356
0.817,1.4102701663798065
2.17,2.403513671498765
2.146,2.0220820038586447
2.179,1.8481050268141177
0.588,1.0836531551604738
2.225,2.017615449324803
1.845,2.0814344505753635
2.452,1.7354552585516065
2.219,1.4102369508378778
0.839,1.3448159000386934
4.955,2.6729249221812648
1.429,2.151240968219054
1.115,1.8901897804535315
2.994,3.251099606113357
1.875,1.903149805522891
1.212,1.3986859368525222
0.592,0.5955457039172485
2.1,1.8078524933433961
1.741,2.233912120472753
1.914,2.341315829380975
4.5,1.2365121671819748
3.31,3.018385254970559
1.091,1.697677807421825
2.48,2.7338272596619064
0.879,1.2766270752213775
1.381,1.8955736296089782
3.156,1.9114058244785563
2.167,1.9270173161199504
1.878,2.1631455836050164
0.883,1.1978406591466932
1.625,1.630387188683875
5.00001,4.00809864655661
1.742,1.82849784379942
2.184,2.522934127543258
2.269,2.6021778520728227
1.246,1.8280175572856476
3.396,3.055434741478056
1.632,2.3423287583266847
1.165,1.7812534516834195
2.247,2.4295099419144095
1.127,2.039693857336025
1.89,1.881123554863481
0.976,0.4447498973464825
1.449,1.9571481475024612
1.401,2.1888245619997204
0.53,0.8882006086393428
3.772,1.8709131624560449
1.155,1.6397415766795413
1.666,2.9407461234982595
3.193,3.1124294960098853
3.797,2.2498660767475016
3.374,2.9092932621147325
1.683,1.7673130835447939
1.336,1.4691796678263436
2.148,2.4563381284007755
3.077,2.5934274847209604
1.298,1.4789187862294029
0.82,1.3268829130539017
1.3,1.42469663674394
3.182,3.1982904112438764
2.184,2.9058291115204744
1.455,2.0162545649399117
1.237,0.9627666048808563
1.914,1.4932009122538115
0.732,0.5220227295652788
1.583,1.7274587559188075
0.587,1.2172367084051432
0.635,1.14316753079491
0.965,1.8849918140844617
1.089,0.6639045855927677
3.35,2.559340691901748
1.203,1.5541862235648813
1.842,2.277629603748818
2.775,1.9440182245693864
1.534,1.3500873668207203
3.635,3.059481211310905
2.464,2.886730519087901
0.586,1.1294349962748402
3.645,3.217520669552722
1.464,1.918976633409971
1.25,2.2000915347985863
0.819,0.3550787950885328
1.746,2.0181075814144864
1.146,1.6241390431399036
1.194,2.0473579631862675
1.569,2.1603463757003776
4.023,3.8381457741767147
2.511,2.7795729701753107
0.83,0.5481594175586486
4.5,1.896152908604376
2.25,2.1111416611920046
1.246,1.0988228288847937
1.476,1.9424197289899379
2.92,3.047052500482849
1.857,1.6815568025781804
0.571,0.7167518332993317
2.35,2.420148694653782
2.57,3.004759826160212
2.313,1.7905776128862807
2.201,2.364746684142416
0.717,1.0328736126973515
2.033,1.5053636617036719
1.454,1.6084345031773395
0.712,1.2326098542475759
2.917,2.4188696230248725
1.447,2.2624900691120486
1.56,1.9303326045850704
2.21,2.935140857498279
2.875,2.5654261754705603
2.417,2.0125981674903923
2.979,3.041455740902875
3.009,3.289231748396813
3.162,2.2897365696015366
1.422,1.9637080221962107
1.074,1.8891323220051333
2.153,1.877910950134898
1.951,2.2380292050575745
1.625,1.153170150998118
4.988,4.108768216883365
4.228,3.6613943661238886
1.693,2.4527648058026066
0.716,1.4938410734693752
0.3,0.6608440117685179
2.183,2.726052660288424
0.875,1.703724454843202
2.265,2.010744453397555
3.32,3.2947286721433517
1.299,1.6102649690581003
